cik1	fy1	period1	cik2	fy2	period2	dist
0001005284	2012	20121231	0000789868	2012	20121231	0.290171294494
0001005284	2012	20121231	0000836429	2012	20120731	0.343773586088
0001005284	2012	20121231	0001389067	2012	20121231	0.593035298507
0001005284	2012	20121231	0000027748	2012	20120728	0.318305252467
0001005284	2012	20121231	0000746967	2012	20120930	0.583591931747
0001005284	2012	20121231	0001000228	2012	20121229	0.411233230715
0001005284	2012	20121231	0001371217	2012	20121231	0.346922542756
0001005284	2012	20121231	0001117106	2012	20121231	0.341646214786
0001005284	2012	20121231	0000093389	2012	20121231	0.406340411846
0001005284	2012	20121231	0001287808	2012	20121231	0.356003037242
0001005284	2012	20121231	0001125903	2012	20121231	0.553589842108
0001005284	2012	20121231	0001491525	2012	20120331	0.368046364732
0001005284	2012	20121231	0001111817	2012	20120630	0.315341209441
0001005284	2012	20121231	0000825324	2012	20120930	0.338039455771
0001005284	2012	20121231	0001020475	2012	20121231	0.776328958774
0001005284	2012	20121231	0001529293	2012	20120731	0.459265390062
0001005284	2012	20121231	0001551887	2012	20121031	0.400895251699
0001005284	2012	20121231	0001002590	2012	20120930	0.386115836682
0001005284	2012	20121231	0000727510	2012	20121231	0.309776251079
0001005284	2012	20121231	0001510524	2012	20121231	0.360787306024
0001005284	2012	20121231	0001355304	2012	20121231	0.339344560237
0001005284	2012	20121231	0000041719	2012	20121231	0.356826588174
0001005284	2012	20121231	0001366407	2012	20121231	0.562503853205
0001005284	2012	20121231	0001450708	2012	20121031	0.445422293015
0001005284	2012	20121231	0001530804	2012	20121231	0.417007572783
0001005284	2012	20121231	0000948426	2012	20121231	0.370926004315
0001005284	2012	20121231	0001523733	2012	20121231	0.354644752806
0000351789	2015	20151231	0001419275	2015	20151231	0.932540318673
0000351789	2015	20151231	0001322952	2015	20151231	0.634328932785
0000351789	2015	20151231	0000102037	2015	20150331	0.723840521418
0000351789	2015	20151231	0001533998	2015	20151231	0.682450394822
0000351789	2015	20151231	0000315958	2015	20151231	0.760308097639
0000351789	2015	20151231	0000353020	2015	20151231	0.723494157862
0000351789	2015	20151231	0001567771	2015	20151231	0.634881054153
0000351789	2015	20151231	0000909724	2015	20151231	0.80605692764
0000351789	2015	20151231	0000949157	2015	20151231	0.904334654391
0000351789	2015	20151231	0001351051	2015	20151231	0.69412820075
0000351789	2015	20151231	0001296205	2015	20151231	0.7009425919
0000351789	2015	20151231	0000833640	2015	20151231	0.709036587667
0000351789	2015	20151231	0000887969	2015	20151231	0.701023210933
0000351789	2015	20151231	0001035983	2015	20151231	0.780810767748
0000351789	2015	20151231	0001040896	2015	20151231	0.681973504585
0000351789	2015	20151231	0001623919	2015	20151231	0.742227305563
0000351789	2015	20151231	0000082166	2015	20150131	0.667571745994
0000351789	2015	20151231	0000093556	2015	20160102	0.644853767042
0000351789	2015	20151231	0001407038	2015	20151231	0.712755149849
0000351789	2015	20151231	0001314196	2015	20151231	0.71149469967
0000351789	2015	20151231	0001568385	2015	20151231	0.587354713947
0000351789	2015	20151231	0001594204	2015	20151231	0.686027615135
0001623919	2015	20151231	0001419275	2015	20151231	0.977426494308
0001623919	2015	20151231	0001322952	2015	20151231	0.386841590041
0001623919	2015	20151231	0000102037	2015	20150331	0.313446331535
0001623919	2015	20151231	0001533998	2015	20151231	0.292829736803
0001623919	2015	20151231	0000315958	2015	20151231	0.337333491558
0001623919	2015	20151231	0000353020	2015	20151231	0.364644649815
0001623919	2015	20151231	0001567771	2015	20151231	0.343269887325
0001623919	2015	20151231	0000909724	2015	20151231	0.336376714489
0001623919	2015	20151231	0000949157	2015	20151231	0.821026300873
0001623919	2015	20151231	0001351051	2015	20151231	0.308921646429
0001623919	2015	20151231	0001296205	2015	20151231	0.30154915613
0001623919	2015	20151231	0000833640	2015	20151231	0.296600863401
0001623919	2015	20151231	0000887969	2015	20151231	0.289898236884
0001623919	2015	20151231	0001035983	2015	20151231	0.377158456278
0001623919	2015	20151231	0001040896	2015	20151231	0.359694664716
0001623919	2015	20151231	0000351789	2015	20151231	0.742227305563
0001623919	2015	20151231	0000082166	2015	20150131	0.315408802674
0001623919	2015	20151231	0000093556	2015	20160102	0.295612343108
0001623919	2015	20151231	0001407038	2015	20151231	0.346463800725
0001623919	2015	20151231	0001314196	2015	20151231	0.319308365267
0001623919	2015	20151231	0001568385	2015	20151231	0.722941937216
0001623919	2015	20151231	0001594204	2015	20151231	0.336562987081
0000277058	2014	20140430	0000874214	2014	20150131	0.705887120435
0000277058	2014	20140430	0001439971	2014	20140430	0.369443121988
0000277058	2014	20140430	0000884269	2014	20141231	0.430903502316
0000277058	2014	20140430	0001522236	2014	20140531	0.408444050265
0000277058	2014	20140430	0001481218	2014	20141231	0.391369066275
0000277058	2014	20140430	0001062292	2014	20141231	0.402687746516
0000277058	2014	20140430	0001134765	2014	20141231	0.790390624471
0000277058	2014	20140430	0001517681	2014	20140630	0.806887476561
0000277058	2014	20140430	0001407704	2014	20140228	0.572343335699
0000277058	2014	20140430	0001338095	2014	20141231	0.459164345208
0000277058	2014	20140430	0001594337	2014	20140930	0.762484093387
0000277058	2014	20140430	0001493563	2014	20141231	0.370519409752
0000277058	2014	20140430	0001002037	2014	20141003	0.369261424763
0000277058	2014	20140430	0001060409	2014	20141231	0.39283800736
0000277058	2014	20140430	0000315189	2014	20141031	0.468055419107
0000277058	2014	20140430	0001433966	2014	20140630	0.407432547287
0000277058	2014	20140430	0001031623	2014	20141231	0.36530543729
0001359699	2013	20130831	0001285543	2013	20131231	0.376390668994
0001359699	2013	20130831	0001308027	2013	20131231	0.473516370028
0001359699	2013	20130831	0000899597	2013	20130630	0.81931567874
0001359699	2013	20130831	0001433821	2013	20130131	0.509486254302
0001359699	2013	20130831	0000094784	2013	20131231	0.424381769655
0001359699	2013	20130831	0001160791	2013	20131231	0.446298406975
0001359699	2013	20130831	0001391798	2013	20131231	0.479406767658
0001359699	2013	20130831	0001488917	2013	20130630	0.438154484107
0001359699	2013	20130831	0000102109	2013	20130331	0.42993469023
0001359699	2013	20130831	0001513403	2013	20131130	0.421904595783
0000745732	2010	20110129	0000780571	2010	20101231	0.470477727883
0000745732	2010	20110129	0000031235	2010	20101231	0.458195425115
0000745732	2010	20110129	0001128928	2010	20110101	0.485124563123
0000745732	2010	20110129	0000931015	2010	20101231	0.434024764622
0001060409	2014	20141231	0000874214	2014	20150131	0.66743586585
0001060409	2014	20141231	0001439971	2014	20140430	0.346368257426
0001060409	2014	20141231	0000884269	2014	20141231	0.362783691034
0001060409	2014	20141231	0001522236	2014	20140531	0.367544624015
0001060409	2014	20141231	0001481218	2014	20141231	0.369235213285
0001060409	2014	20141231	0001062292	2014	20141231	0.364587774122
0001060409	2014	20141231	0001134765	2014	20141231	0.73383303869
0001060409	2014	20141231	0001517681	2014	20140630	0.771160577352
0001060409	2014	20141231	0001407704	2014	20140228	0.498160159191
0001060409	2014	20141231	0001338095	2014	20141231	0.404074506369
0001060409	2014	20141231	0001594337	2014	20140930	0.751540402831
0001060409	2014	20141231	0001493563	2014	20141231	0.341341730949
0001060409	2014	20141231	0001002037	2014	20141003	0.421478184865
0001060409	2014	20141231	0000277058	2014	20140430	0.39283800736
0001060409	2014	20141231	0000315189	2014	20141031	0.417623165695
0001060409	2014	20141231	0001433966	2014	20140630	0.379713992576
0001060409	2014	20141231	0001031623	2014	20141231	0.404414639077
0001366407	2012	20121231	0001136352	2012	20120930	0.60081509429
0001366407	2012	20121231	0001064728	2012	20121231	0.603870641884
0001366407	2012	20121231	0001034842	2012	20121231	0.557699022845
0001366407	2012	20121231	0000098362	2012	20121231	0.563434185122
0001366407	2012	20121231	0001412486	2012	20121231	0.563668219636
0001366407	2012	20121231	0001384072	2012	20121231	0.642259251282
0001366407	2012	20121231	0001281198	2012	20121231	0.56660751911
0001366407	2012	20121231	0000068709	2012	20120929	0.57908299162
0001366407	2012	20121231	0000093410	2012	20121231	0.654114338198
0001366407	2012	20121231	0000789868	2012	20121231	0.575510972868
0001366407	2012	20121231	0000836429	2012	20120731	0.559393786928
0001366407	2012	20121231	0001389067	2012	20121231	0.688833287109
0001366407	2012	20121231	0000027748	2012	20120728	0.560060488873
0001366407	2012	20121231	0000746967	2012	20120930	0.780730588234
0001366407	2012	20121231	0001000228	2012	20121229	0.610523185523
0001366407	2012	20121231	0001371217	2012	20121231	0.551333905912
0001366407	2012	20121231	0001117106	2012	20121231	0.579633826793
0001366407	2012	20121231	0000093389	2012	20121231	0.597820883111
0001366407	2012	20121231	0001287808	2012	20121231	0.602630815737
0001366407	2012	20121231	0001125903	2012	20121231	0.642778364741
0001366407	2012	20121231	0001491525	2012	20120331	0.547372548456
0001366407	2012	20121231	0001111817	2012	20120630	0.561290981029
0001366407	2012	20121231	0000825324	2012	20120930	0.585670588218
0001366407	2012	20121231	0001020475	2012	20121231	0.85647776754
0001366407	2012	20121231	0001529293	2012	20120731	0.56580134154
0001366407	2012	20121231	0001551887	2012	20121031	0.584844420843
0001366407	2012	20121231	0001002590	2012	20120930	0.590497326694
0001366407	2012	20121231	0000727510	2012	20121231	0.579508948477
0001366407	2012	20121231	0001510524	2012	20121231	0.610328018332
0001366407	2012	20121231	0001355304	2012	20121231	0.55130687959
0001366407	2012	20121231	0000041719	2012	20121231	0.579868002029
0001366407	2012	20121231	0001005284	2012	20121231	0.562503853205
0001366407	2012	20121231	0001450708	2012	20121031	0.579284065718
0001366407	2012	20121231	0001530804	2012	20121231	0.632934756156
0001366407	2012	20121231	0000948426	2012	20121231	0.589095063416
0001366407	2012	20121231	0001523733	2012	20121231	0.59832442189
0000315189	2014	20141031	0000874214	2014	20150131	0.753806143956
0000315189	2014	20141031	0001439971	2014	20140430	0.456207609597
0000315189	2014	20141031	0000884269	2014	20141231	0.446058676689
0000315189	2014	20141031	0001522236	2014	20140531	0.497966467991
0000315189	2014	20141031	0001481218	2014	20141231	0.471378575141
0000315189	2014	20141031	0001062292	2014	20141231	0.448700523971
0000315189	2014	20141031	0001134765	2014	20141231	0.833863106341
0000315189	2014	20141031	0001517681	2014	20140630	0.821891548934
0000315189	2014	20141031	0001407704	2014	20140228	0.645593860983
0000315189	2014	20141031	0001338095	2014	20141231	0.536920285082
0000315189	2014	20141031	0001594337	2014	20140930	0.807299580862
0000315189	2014	20141031	0001493563	2014	20141231	0.460283053723
0000315189	2014	20141031	0001002037	2014	20141003	0.483543525484
0000315189	2014	20141031	0000277058	2014	20140430	0.468055419107
0000315189	2014	20141031	0001060409	2014	20141231	0.417623165695
0000315189	2014	20141031	0001433966	2014	20140630	0.49284357168
0000315189	2014	20141031	0001031623	2014	20141231	0.470957977869
0000082166	2015	20150131	0001419275	2015	20151231	0.909730413427
0000082166	2015	20150131	0001322952	2015	20151231	0.345814847248
0000082166	2015	20150131	0000102037	2015	20150331	0.323208972169
0000082166	2015	20150131	0001533998	2015	20151231	0.28570069725
0000082166	2015	20150131	0000315958	2015	20151231	0.371502020584
0000082166	2015	20150131	0000353020	2015	20151231	0.371134133299
0000082166	2015	20150131	0001567771	2015	20151231	0.305157607672
0000082166	2015	20150131	0000909724	2015	20151231	0.424567622607
0000082166	2015	20150131	0000949157	2015	20151231	0.790030157637
0000082166	2015	20150131	0001351051	2015	20151231	0.292851022908
0000082166	2015	20150131	0001296205	2015	20151231	0.326575812483
0000082166	2015	20150131	0000833640	2015	20151231	0.347501685694
0000082166	2015	20150131	0000887969	2015	20151231	0.294450022857
0000082166	2015	20150131	0001035983	2015	20151231	0.381283172392
0000082166	2015	20150131	0001040896	2015	20151231	0.355932058964
0000082166	2015	20150131	0000351789	2015	20151231	0.667571745994
0000082166	2015	20150131	0001623919	2015	20151231	0.315408802674
0000082166	2015	20150131	0000093556	2015	20160102	0.249718622769
0000082166	2015	20150131	0001407038	2015	20151231	0.355840058689
0000082166	2015	20150131	0001314196	2015	20151231	0.346482490529
0000082166	2015	20150131	0001568385	2015	20151231	0.624203048351
0000082166	2015	20150131	0001594204	2015	20151231	0.319945134093
0000906193	2011	20110930	0001137411	2011	20110930	0.337373859758
0000906193	2011	20110930	0000946454	2011	20111231	0
0000906193	2011	20110930	0001123493	2011	20111231	0.394025317612
0000093556	2015	20160102	0001419275	2015	20151231	0.903944830575
0000093556	2015	20160102	0001322952	2015	20151231	0.317286535434
0000093556	2015	20160102	0000102037	2015	20150331	0.310693732473
0000093556	2015	20160102	0001533998	2015	20151231	0.277795916951
0000093556	2015	20160102	0000315958	2015	20151231	0.371481088812
0000093556	2015	20160102	0000353020	2015	20151231	0.340700234793
0000093556	2015	20160102	0001567771	2015	20151231	0.292538572011
0000093556	2015	20160102	0000909724	2015	20151231	0.402477253448
0000093556	2015	20160102	0000949157	2015	20151231	0.756548678582
0000093556	2015	20160102	0001351051	2015	20151231	0.260439722429
0000093556	2015	20160102	0001296205	2015	20151231	0.30804616079
0000093556	2015	20160102	0000833640	2015	20151231	0.296764587753
0000093556	2015	20160102	0000887969	2015	20151231	0.267820730901
0000093556	2015	20160102	0001035983	2015	20151231	0.361046978945
0000093556	2015	20160102	0001040896	2015	20151231	0.333134322052
0000093556	2015	20160102	0000351789	2015	20151231	0.644853767042
0000093556	2015	20160102	0001623919	2015	20151231	0.295612343108
0000093556	2015	20160102	0000082166	2015	20150131	0.249718622769
0000093556	2015	20160102	0001407038	2015	20151231	0.31080892669
0000093556	2015	20160102	0001314196	2015	20151231	0.325236695221
0000093556	2015	20160102	0001568385	2015	20151231	0.615998480086
0000093556	2015	20160102	0001594204	2015	20151231	0.28571477664
0001407038	2015	20151231	0001419275	2015	20151231	0.957035574717
0001407038	2015	20151231	0001322952	2015	20151231	0.399019577408
0001407038	2015	20151231	0000102037	2015	20150331	0.371690472733
0001407038	2015	20151231	0001533998	2015	20151231	0.324385386866
0001407038	2015	20151231	0000315958	2015	20151231	0.42983579204
0001407038	2015	20151231	0000353020	2015	20151231	0.429980948319
0001407038	2015	20151231	0001567771	2015	20151231	0.368693866996
0001407038	2015	20151231	0000909724	2015	20151231	0.43040109341
0001407038	2015	20151231	0000949157	2015	20151231	0.756363704641
0001407038	2015	20151231	0001351051	2015	20151231	0.324377655033
0001407038	2015	20151231	0001296205	2015	20151231	0.32702138346
0001407038	2015	20151231	0000833640	2015	20151231	0.323013857822
0001407038	2015	20151231	0000887969	2015	20151231	0.335987318127
0001407038	2015	20151231	0001035983	2015	20151231	0.42565250775
0001407038	2015	20151231	0001040896	2015	20151231	0.338916016754
0001407038	2015	20151231	0000351789	2015	20151231	0.712755149849
0001407038	2015	20151231	0001623919	2015	20151231	0.346463800725
0001407038	2015	20151231	0000082166	2015	20150131	0.355840058689
0001407038	2015	20151231	0000093556	2015	20160102	0.31080892669
0001407038	2015	20151231	0001314196	2015	20151231	0.35430775235
0001407038	2015	20151231	0001568385	2015	20151231	0.691435973569
0001407038	2015	20151231	0001594204	2015	20151231	0.350197367632
0001314196	2015	20151231	0001419275	2015	20151231	0.953917065629
0001314196	2015	20151231	0001322952	2015	20151231	0.332431741933
0001314196	2015	20151231	0000102037	2015	20150331	0.35106077432
0001314196	2015	20151231	0001533998	2015	20151231	0.307739329258
0001314196	2015	20151231	0000315958	2015	20151231	0.337973027534
0001314196	2015	20151231	0000353020	2015	20151231	0.387629058613
0001314196	2015	20151231	0001567771	2015	20151231	0.302323094949
0001314196	2015	20151231	0000909724	2015	20151231	0.395832539778
0001314196	2015	20151231	0000949157	2015	20151231	0.800710421931
0001314196	2015	20151231	0001351051	2015	20151231	0.35113460771
0001314196	2015	20151231	0001296205	2015	20151231	0.368606686835
0001314196	2015	20151231	0000833640	2015	20151231	0.338116970305
0001314196	2015	20151231	0000887969	2015	20151231	0.345525837568
0001314196	2015	20151231	0001035983	2015	20151231	0.41912132417
0001314196	2015	20151231	0001040896	2015	20151231	0.347113268872
0001314196	2015	20151231	0000351789	2015	20151231	0.71149469967
0001314196	2015	20151231	0001623919	2015	20151231	0.319308365267
0001314196	2015	20151231	0000082166	2015	20150131	0.346482490529
0001314196	2015	20151231	0000093556	2015	20160102	0.325236695221
0001314196	2015	20151231	0001407038	2015	20151231	0.35430775235
0001314196	2015	20151231	0001568385	2015	20151231	0.683082713343
0001314196	2015	20151231	0001594204	2015	20151231	0.352481429893
0001568385	2015	20151231	0001419275	2015	20151231	0.918867479482
0001568385	2015	20151231	0001322952	2015	20151231	0.559032085073
0001568385	2015	20151231	0000102037	2015	20150331	0.694411606986
0001568385	2015	20151231	0001533998	2015	20151231	0.645317316746
0001568385	2015	20151231	0000315958	2015	20151231	0.722233681893
0001568385	2015	20151231	0000353020	2015	20151231	0.713703500414
0001568385	2015	20151231	0001567771	2015	20151231	0.61960253039
0001568385	2015	20151231	0000909724	2015	20151231	0.744824268798
0001568385	2015	20151231	0000949157	2015	20151231	0.857434653769
0001568385	2015	20151231	0001351051	2015	20151231	0.651308358057
0001568385	2015	20151231	0001296205	2015	20151231	0.671378638817
0001568385	2015	20151231	0000833640	2015	20151231	0.716040332321
0001568385	2015	20151231	0000887969	2015	20151231	0.641936732271
0001568385	2015	20151231	0001035983	2015	20151231	0.689969146539
0001568385	2015	20151231	0001040896	2015	20151231	0.662500357375
0001568385	2015	20151231	0000351789	2015	20151231	0.587354713947
0001568385	2015	20151231	0001623919	2015	20151231	0.722941937216
0001568385	2015	20151231	0000082166	2015	20150131	0.624203048351
0001568385	2015	20151231	0000093556	2015	20160102	0.615998480086
0001568385	2015	20151231	0001407038	2015	20151231	0.691435973569
0001568385	2015	20151231	0001314196	2015	20151231	0.683082713343
0001568385	2015	20151231	0001594204	2015	20151231	0.622640780451
0001450708	2012	20121031	0001136352	2012	20120930	0.459009426478
0001450708	2012	20121031	0001064728	2012	20121231	0.444599837997
0001450708	2012	20121031	0001034842	2012	20121231	0.52767966476
0001450708	2012	20121031	0000098362	2012	20121231	0.449926912033
0001450708	2012	20121031	0001412486	2012	20121231	0.465735978407
0001450708	2012	20121031	0001384072	2012	20121231	0.50599437747
0001450708	2012	20121031	0001281198	2012	20121231	0.464470192295
0001450708	2012	20121031	0000068709	2012	20120929	0.457526631423
0001450708	2012	20121031	0000093410	2012	20121231	0.537436043027
0001450708	2012	20121031	0000789868	2012	20121231	0.424932167206
0001450708	2012	20121031	0000836429	2012	20120731	0.41907462272
0001450708	2012	20121031	0001389067	2012	20121231	0.659459975252
0001450708	2012	20121031	0000027748	2012	20120728	0.415156281415
0001450708	2012	20121031	0000746967	2012	20120930	0.631422948649
0001450708	2012	20121031	0001000228	2012	20121229	0.517133475623
0001450708	2012	20121031	0001371217	2012	20121231	0.432528693357
0001450708	2012	20121031	0001117106	2012	20121231	0.44054237487
0001450708	2012	20121031	0000093389	2012	20121231	0.469100842161
0001450708	2012	20121031	0001287808	2012	20121231	0.438084584253
0001450708	2012	20121031	0001125903	2012	20121231	0.532820928982
0001450708	2012	20121031	0001491525	2012	20120331	0.415576879067
0001450708	2012	20121031	0001111817	2012	20120630	0.422796029016
0001450708	2012	20121031	0000825324	2012	20120930	0.419304598618
0001450708	2012	20121031	0001020475	2012	20121231	0.812344866928
0001450708	2012	20121031	0001529293	2012	20120731	0.437185888963
0001450708	2012	20121031	0001551887	2012	20121031	0.436955817929
0001450708	2012	20121031	0001002590	2012	20120930	0.462619168103
0001450708	2012	20121031	0000727510	2012	20121231	0.442701220874
0001450708	2012	20121031	0001510524	2012	20121231	0.452588828143
0001450708	2012	20121031	0001355304	2012	20121231	0.429349966934
0001450708	2012	20121031	0000041719	2012	20121231	0.438677274964
0001450708	2012	20121031	0001005284	2012	20121231	0.445422293015
0001450708	2012	20121031	0001366407	2012	20121231	0.579284065718
0001450708	2012	20121031	0001530804	2012	20121231	0.464855612593
0001450708	2012	20121031	0000948426	2012	20121231	0.435233482508
0001450708	2012	20121031	0001523733	2012	20121231	0.468625910645
0000931015	2010	20101231	0000780571	2010	20101231	0.389131797569
0000931015	2010	20101231	0000031235	2010	20101231	0.395446651241
0000931015	2010	20101231	0001128928	2010	20110101	0.431081682184
0000931015	2010	20101231	0000745732	2010	20110129	0.434024764622
0001433966	2014	20140630	0000874214	2014	20150131	0.705289027717
0001433966	2014	20140630	0001439971	2014	20140430	0.357017598603
0001433966	2014	20140630	0000884269	2014	20141231	0.388886137842
0001433966	2014	20140630	0001522236	2014	20140531	0.370691687894
0001433966	2014	20140630	0001481218	2014	20141231	0.339476802778
0001433966	2014	20140630	0001062292	2014	20141231	0.329408943979
0001433966	2014	20140630	0001134765	2014	20141231	0.76671869525
0001433966	2014	20140630	0001517681	2014	20140630	0.773938966246
0001433966	2014	20140630	0001407704	2014	20140228	0.512832266817
0001433966	2014	20140630	0001338095	2014	20141231	0.400058751148
0001433966	2014	20140630	0001594337	2014	20140930	0.762646437234
0001433966	2014	20140630	0001493563	2014	20141231	0.338245233961
0001433966	2014	20140630	0001002037	2014	20141003	0.435736797584
0001433966	2014	20140630	0000277058	2014	20140430	0.407432547287
0001433966	2014	20140630	0001060409	2014	20141231	0.379713992576
0001433966	2014	20140630	0000315189	2014	20141031	0.49284357168
0001433966	2014	20140630	0001031623	2014	20141231	0.422224887806
0001031623	2014	20141231	0000874214	2014	20150131	0.660574718821
0001031623	2014	20141231	0001439971	2014	20140430	0.372511702386
0001031623	2014	20141231	0000884269	2014	20141231	0.420943292702
0001031623	2014	20141231	0001522236	2014	20140531	0.381625323885
0001031623	2014	20141231	0001481218	2014	20141231	0.381774886645
0001031623	2014	20141231	0001062292	2014	20141231	0.40551328252
0001031623	2014	20141231	0001134765	2014	20141231	0.754988110724
0001031623	2014	20141231	0001517681	2014	20140630	0.800260046339
0001031623	2014	20141231	0001407704	2014	20140228	0.585054365599
0001031623	2014	20141231	0001338095	2014	20141231	0.447047980412
0001031623	2014	20141231	0001594337	2014	20140930	0.724871807747
0001031623	2014	20141231	0001493563	2014	20141231	0.385582270349
0001031623	2014	20141231	0001002037	2014	20141003	0.383540243342
0001031623	2014	20141231	0000277058	2014	20140430	0.36530543729
0001031623	2014	20141231	0001060409	2014	20141231	0.404414639077
0001031623	2014	20141231	0000315189	2014	20141031	0.470957977869
0001031623	2014	20141231	0001433966	2014	20140630	0.422224887806
0001530804	2012	20121231	0001136352	2012	20120930	0.412061295737
0001530804	2012	20121231	0001064728	2012	20121231	0.389790787974
0001530804	2012	20121231	0001034842	2012	20121231	0.509958474963
0001530804	2012	20121231	0000098362	2012	20121231	0.39978528451
0001530804	2012	20121231	0001412486	2012	20121231	0.432982094685
0001530804	2012	20121231	0001384072	2012	20121231	0.438049919134
0001530804	2012	20121231	0001281198	2012	20121231	0.435750797474
0001530804	2012	20121231	0000068709	2012	20120929	0.420816077029
0001530804	2012	20121231	0000093410	2012	20121231	0.41259313153
0001530804	2012	20121231	0000789868	2012	20121231	0.374743940001
0001530804	2012	20121231	0000836429	2012	20120731	0.35422472012
0001530804	2012	20121231	0001389067	2012	20121231	0.598298847045
0001530804	2012	20121231	0000027748	2012	20120728	0.401128006408
0001530804	2012	20121231	0000746967	2012	20120930	0.684541634282
0001530804	2012	20121231	0001000228	2012	20121229	0.441396174621
0001530804	2012	20121231	0001371217	2012	20121231	0.388320824865
0001530804	2012	20121231	0001117106	2012	20121231	0.40448748035
0001530804	2012	20121231	0000093389	2012	20121231	0.439103964109
0001530804	2012	20121231	0001287808	2012	20121231	0.426267899323
0001530804	2012	20121231	0001125903	2012	20121231	0.561601589952
0001530804	2012	20121231	0001491525	2012	20120331	0.441646435597
0001530804	2012	20121231	0001111817	2012	20120630	0.385824207415
0001530804	2012	20121231	0000825324	2012	20120930	0.39432469788
0001530804	2012	20121231	0001020475	2012	20121231	0.82186370909
0001530804	2012	20121231	0001529293	2012	20120731	0.484785612632
0001530804	2012	20121231	0001551887	2012	20121031	0.411530742105
0001530804	2012	20121231	0001002590	2012	20120930	0.396784996064
0001530804	2012	20121231	0000727510	2012	20121231	0.394157223247
0001530804	2012	20121231	0001510524	2012	20121231	0.450687454175
0001530804	2012	20121231	0001355304	2012	20121231	0.386567499446
0001530804	2012	20121231	0000041719	2012	20121231	0.400441511693
0001530804	2012	20121231	0001005284	2012	20121231	0.417007572783
0001530804	2012	20121231	0001366407	2012	20121231	0.632934756156
0001530804	2012	20121231	0001450708	2012	20121031	0.464855612593
0001530804	2012	20121231	0000948426	2012	20121231	0.420887042014
0001530804	2012	20121231	0001523733	2012	20121231	0.458133578999
0001594204	2015	20151231	0001419275	2015	20151231	0.891860785871
0001594204	2015	20151231	0001322952	2015	20151231	0.336699378253
0001594204	2015	20151231	0000102037	2015	20150331	0.356736057688
0001594204	2015	20151231	0001533998	2015	20151231	0.309006671495
0001594204	2015	20151231	0000315958	2015	20151231	0.395302630535
0001594204	2015	20151231	0000353020	2015	20151231	0.412684295747
0001594204	2015	20151231	0001567771	2015	20151231	0.34745076742
0001594204	2015	20151231	0000909724	2015	20151231	0.421379319941
0001594204	2015	20151231	0000949157	2015	20151231	0.755969584159
0001594204	2015	20151231	0001351051	2015	20151231	0.302991316537
0001594204	2015	20151231	0001296205	2015	20151231	0.3526469404
0001594204	2015	20151231	0000833640	2015	20151231	0.344099054635
0001594204	2015	20151231	0000887969	2015	20151231	0.321893211114
0001594204	2015	20151231	0001035983	2015	20151231	0.385093524309
0001594204	2015	20151231	0001040896	2015	20151231	0.352905133248
0001594204	2015	20151231	0000351789	2015	20151231	0.686027615135
0001594204	2015	20151231	0001623919	2015	20151231	0.336562987081
0001594204	2015	20151231	0000082166	2015	20150131	0.319945134093
0001594204	2015	20151231	0000093556	2015	20160102	0.28571477664
0001594204	2015	20151231	0001407038	2015	20151231	0.350197367632
0001594204	2015	20151231	0001314196	2015	20151231	0.352481429893
0001594204	2015	20151231	0001568385	2015	20151231	0.622640780451
0000948426	2012	20121231	0001136352	2012	20120930	0.417659633047
0000948426	2012	20121231	0001064728	2012	20121231	0.365034655823
0000948426	2012	20121231	0001034842	2012	20121231	0.481817355544
0000948426	2012	20121231	0000098362	2012	20121231	0.411466984806
0000948426	2012	20121231	0001412486	2012	20121231	0.404126788667
0000948426	2012	20121231	0001384072	2012	20121231	0.463980196146
0000948426	2012	20121231	0001281198	2012	20121231	0.428374091077
0000948426	2012	20121231	0000068709	2012	20120929	0.373528328512
0000948426	2012	20121231	0000093410	2012	20121231	0.485793241171
0000948426	2012	20121231	0000789868	2012	20121231	0.340988466949
0000948426	2012	20121231	0000836429	2012	20120731	0.346155819637
0000948426	2012	20121231	0001389067	2012	20121231	0.603843081415
0000948426	2012	20121231	0000027748	2012	20120728	0.385278165662
0000948426	2012	20121231	0000746967	2012	20120930	0.610854728428
0000948426	2012	20121231	0001000228	2012	20121229	0.453182121065
0000948426	2012	20121231	0001371217	2012	20121231	0.384903995689
0000948426	2012	20121231	0001117106	2012	20121231	0.357842526815
0000948426	2012	20121231	0000093389	2012	20121231	0.426735835465
0000948426	2012	20121231	0001287808	2012	20121231	0.36732864503
0000948426	2012	20121231	0001125903	2012	20121231	0.55708529768
0000948426	2012	20121231	0001491525	2012	20120331	0.384040987279
0000948426	2012	20121231	0001111817	2012	20120630	0.36174056097
0000948426	2012	20121231	0000825324	2012	20120930	0.357445818807
0000948426	2012	20121231	0001020475	2012	20121231	0.794331068122
0000948426	2012	20121231	0001529293	2012	20120731	0.448778244355
0000948426	2012	20121231	0001551887	2012	20121031	0.441996757362
0000948426	2012	20121231	0001002590	2012	20120930	0.397068271609
0000948426	2012	20121231	0000727510	2012	20121231	0.362817685771
0000948426	2012	20121231	0001510524	2012	20121231	0.454839106521
0000948426	2012	20121231	0001355304	2012	20121231	0.391234824893
0000948426	2012	20121231	0000041719	2012	20121231	0.412709607106
0000948426	2012	20121231	0001005284	2012	20121231	0.370926004315
0000948426	2012	20121231	0001366407	2012	20121231	0.589095063416
